LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.1030892,42.3683334,266-A,Harvard St,,,,,,,6f2bbfef5ea48a5b
-71.103727,42.3676331,10,Austin Pk,,,,,,,f744707e1fdc3be3
-71.1045031,42.3673117,149-A,Bishop Allen Dr,,,,,,,761b185d086c9dac
-71.1025152,42.3684456,262,Harvard St,,,,,,,e9ba723fcb66856a
-71.1019924,42.3682634,258,Harvard St,,,,,,,3542badc3c6a65f6
-71.1048993,42.3662929,727,Massachusetts Ave,,,,,,,4469a1d6415bdb9a
-71.105163,42.3664497,739,Massachusetts Ave,,,,,,,6d3079ccfd07c00d
-71.1051858,42.366462,743,Massachusetts Ave,,,,,,,9dd3df59ed182d0f
-71.1052393,42.3664924,751,Massachusetts Ave,,,,,,,3af5b815089589cb
-71.1053503,42.3665613,759,Massachusetts Ave,,,,,,,c66d11a0666bfc5e
-71.1054348,42.3666114,763,Massachusetts Ave,,,,,,,9cb32ecb296f1613
-71.1054655,42.3666294,765,Massachusetts Ave,,,,,,,eecc2ecce55d353d
-71.1039558,42.36574,671,Massachusetts Ave,,,,,,,1f54c921e8a1de53
-71.1037121,42.3659561,19,Prospect St,,,,,,,3ef22a8e0d38cc37
-71.1035684,42.3660882,21,Prospect St,,,,,,,8761e2230a0bf422
-71.1002421,42.3706084,211,Prospect St,,,,,,,0d4fadfbf0679d5b
-71.1002277,42.370633,213,Prospect St,,,,,,,22833adff9db7b59
-71.1005883,42.370785,8,St Mary Rd,,,,,,,eaa1ed3e7c556483
-71.1007151,42.3708349,12,St Mary Rd,,,,,,,b5658c8a0cef0fce
-71.1010179,42.3724335,110,Inman St,,,,,,,f50488d79ee76cdb
-71.1020729,42.3704222,2,Amory Pl,,,,,,,4dbd2fd7bcbc4f8d
-71.1018129,42.3708613,7,King Pl,,,,,,,b55dc01013d2c9b8
-71.1019029,42.3707945,8,King Pl,,,,,,,ebe6e059ee96d82c
-71.1018318,42.3707659,9,King Pl,,,,,,,313da0a5915164e0
-71.1023994,42.3720459,76,Antrim St,,,,,,,aa11bc478a83dbc3
-71.105906,42.3676078,7,Bigelow St,,,,,,,66bb5983bab3ed3d
-71.1064265,42.3681677,7,Clinton St,,,,,,,ac47ef6ee5d72e85
-71.1046959,42.3715115,7,Fayette Pk,,,,,,,c52184c3c44af098
-71.1043578,42.371368,7,Fayette St,,,,,,,2bd9faa650f2816d
-71.1023368,42.372126,80,Antrim St,,,,,,,c5cc638c840afcf5
-71.1022022,42.3736222,80,Fayette St,,,,,,,5247f7954978c25a
-71.1066611,42.367376,843,Massachusetts Ave,,,,,,,4956d90766d04b2a
-71.1067898,42.367457,847,Massachusetts Ave,,,,,,,165cf9bfafdd43a2
-71.1022545,42.3721985,84,Antrim St,,,,,,,13574a7ab420d83e
-71.1070335,42.3676018,859,Massachusetts Ave,,,,,,,c685b13c2b063d1c
-71.1071968,42.3676838,863,Massachusetts Ave,,,,,,,72e6142388f3c0ba
-71.1074931,42.3678596,875,Massachusetts Ave,,,,,,,d2ae67a3a893e333
-71.1081882,42.3687496,88,Hancock St,,,,,,,627d6a54ff5c69a4
-71.1081671,42.3682714,897,Massachusetts Ave,,,,,,,4958b6a7ad02e446
-71.1054466,42.3677584,8,Bigelow St,,,,,,,e8e5f489208a2d21
-71.1062083,42.3680867,8,Clinton St,,,,,,,c8b942a81e71de70
-71.1031607,42.3734999,8,Fainwood Cir,,,,,,,142c953c65d6d0c8
-71.1046671,42.3717671,8-1/2,Maple Ave,,,,,,,6567343de5ded5b1
-71.1083664,42.3683433,901,Massachusetts Ave,,,,,,,d21b0a3ca28ed542
-71.1081561,42.3684841,2,Arnold Cir,,,,,,,42d9a1159b025b0b
-71.1080855,42.3684351,1,Arnold Cir,,,,,,,f168de98d9008775
-71.1020836,42.3714903,91,Inman St,,,,,,,e17b72e532bad666
-71.1020321,42.3715742,93,Inman St,,,,,,,d467321f6332ac34
-71.101953,42.3716849,95,Inman St,,,,,,,fea4ca276831adbe
-71.1079761,42.3688084,90,Hancock St,,,,,,,dc753dc9e9397ace
-71.1018886,42.3717703,97,Inman St,,,,,,,e4981f9444467821
-71.1079845,42.3689426,98,Hancock St,,,,,,,75915fc458c5800b
-71.1017787,42.3719233,99,Inman St,,,,,,,75682b0caef866b3
-71.1062866,42.3683159,9,Clinton St,,,,,,,c4ecb1a9f9391de8
-71.1043043,42.3714567,9,Fayette St,,,,,,,d9f9023112061107
-71.1053009,42.368344,19-A,Bigelow St,,,,,,,9c5d6411d3b7e2e1
-71.1058781,42.3684353,14,Clinton St,,,,,,,eecfa14a21c516bd
-71.1050956,42.3690646,28-B,Clinton St,,,,,,,0feb58a5af7c85ce
-71.10158,42.3741852,242,Hampshire St,,,,,,,c254e998564dacb2
-71.1017422,42.3743164,252,Hampshire St,,,,,,,03f7220f01c76149
-71.1017513,42.374323,254,Hampshire St,,,,,,,0ebd01508df01118
-71.1017612,42.37433,256,Hampshire St,,,,,,,ce9816e5cd6001ea
-71.1017689,42.3743392,258,Hampshire St,,,,,,,8d91bac93046603b
-71.1054352,42.3695087,294,Harvard St,,,,,,,28a30d56e21b75d3
-71.1053399,42.3692337,39,Clinton St,,,,,,,24bd2faa82c069b1
-71.1056915,42.3689383,23,Clinton St,,,,,,,b1485caff1b8b576
-71.1067594,42.368616,22,Lee St,,,,,,,275283644dba9c30
-71.1067411,42.3686338,24,Lee St,,,,,,,962ce95be77a50b5
-71.1066801,42.3686998,26,Lee St,,,,,,,dcda9d40fdef82da
-71.1061101,42.3692201,36,Lee St,,,,,,,31d9d9bcfacfcc38
-71.1060981,42.3693202,38,Lee St,,,,,,,eb76880a824a995b
-71.1070054,42.3675865,857,Massachusetts Ave,,,,,,,e810e1cdeacf6317
-71.1091843,42.3749604,1631,Cambridge St,,,,,,,691313ba893110d4
-71.1049902,42.3710294,373,Broadway,,,,,,,51e48f2391799054
-71.1046798,42.3715057,5,Fayette Pk,,,,,,,4b67f0f0b1437399
-71.1046412,42.3714863,3,Fayette Pk,,,,,,,db0291bfcfcfaaa1
-71.1046247,42.3714788,1,Fayette Pk,,,,,,,04fba5b358df575e
-71.1037236,42.3722061,23,Fayette St,,,,,,,65dd8729cf301481
-71.1024415,42.3738227,1436,Cambridge St,,,,,,,5b4a07f9d277eab0
-71.1033745,42.3706041,10,Antrim St,,,,,,,fe335f76d3ae26a1
-71.1033248,42.3708102,18,Antrim St,,,,,,,7e74d315fe9cc256
-71.1028578,42.371407,46,Antrim St,,,,,,,40d0eac2cb75e6e8
-71.1021195,42.3723813,92,Antrim St,,,,,,,da1209f15dc6f4f5
-71.1021079,42.3723971,94,Antrim St,,,,,,,5783519daa436c2f
-71.1030061,42.370362,343-1/2-R,Broadway,,,,,,,d62d9a98f9a6839b
-71.1027486,42.370513,65,Inman St,,,,,,,aafef2874139dfd9
-71.1025084,42.370921,75,Inman St,,,,,,,3f6263d8e1a589fd
-71.1020484,42.3715535,91-1/2,Inman St,,,,,,,d6d510ba5d1b7fe0
-71.1018787,42.3717885,97-A,Inman St,,,,,,,4461fd13344f05e1
-71.1016149,42.372254,105,Inman St,,,,,,,98878809d3da59a4
-71.1011683,42.3728384,115,Inman St,,,,,,,914fc1e8c49d5134
-71.1033569,42.3711691,31-A,Antrim St,,,,,,,c7442a01c4f4a8c0
-71.1033326,42.3711736,31-B,Antrim St,,,,,,,50932b44dce1a9f0
-71.1031758,42.3713669,39,Antrim St,,,,,,,c88b23f02580e2d7
-71.102757,42.372108,69,Antrim St,,,,,,,79fafab2e238e4e7
-71.1028629,42.372158,71,Antrim St,,,,,,,098c1d7a86950cca
-71.1020634,42.373632,1426-R,Cambridge St,,,,,,,e385f0c267dd2379
-71.1031864,42.372267,26,Fayette St,,,,,,,85eaa313eaeec93b
-71.1022142,42.3736081,78,Fayette St,,,,,,,f56ecd9c68367c99
-71.1026052,42.3721625,77,Antrim St,,,,,,,95f8c6c1da91cf82
-71.1047048,42.3685468,34,Bigelow St,,,,,,,a6df4ef8f0f09e22
-71.1046464,42.3686024,38,Bigelow St,,,,,,,66387f62575d50ec
-71.1046989,42.3685533,36,Bigelow St,,,,,,,16aec734137812d3
-71.1046454,42.3677719,21,Inman St,,,,,,,662a0e08281f073d
-71.104607,42.3678352,21-1/2,Inman St,,,,,,,93824449b9d119e5
-71.1045393,42.3679012,23,Inman St,,,,,,,315022f1639e71f0
-71.1042716,42.3682876,33-1/2,Inman St,,,,,,,ed7393c3770d791f
-71.107738,42.3680008,881,Massachusetts Ave,,,,,,,8f7f9491e3aa5e87
-71.1070187,42.3698136,136,Hancock St,,,,,,,133ebe4caad3c6bd
-71.1068419,42.3696164,4,Hancock Pl,,,,,,,fbfbe9dda12b2910
-71.1071223,42.369664,1,Hancock Pl,,,,,,,b11a4b9869242d9a
-71.1070973,42.369649,3,Hancock Pl,,,,,,,23a779fc609c30be
-71.106976,42.3695803,7,Hancock Pl,,,,,,,c6021d7f6d675c18
-71.1072462,42.3696028,128,Hancock St,,,,,,,81998beffb95a892
-71.1072763,42.3695454,126,Hancock St,,,,,,,98f681fdb2936799
-71.1073158,42.3695093,124,Hancock St,,,,,,,edfa939d53f919fb
-71.1074351,42.3694043,118,Hancock St,,,,,,,36fc7df16ab6bdef
-71.1073937,42.3694423,120,Hancock St,,,,,,,b24c92c57bccde7c
-71.1061868,42.3697316,302,Harvard St,,,,,,,7b05ca0bb0cb0c9a
-71.1063789,42.369787,306,Harvard St,,,,,,,337aa74c3d0f5bac
-71.1064043,42.3697934,308,Harvard St,,,,,,,45f83d97cb4d3216
-71.1065694,42.3697147,310-A,Harvard St,,,,,,,37293f3e7ef8436e
-71.1066033,42.3696681,310-B,Harvard St,,,,,,,e10a235c3c24c76f
-71.1071913,42.3689957,21-B,Lee St,,,,,,,af7bf0744eb17a0a
-71.1067907,42.3695664,6,Hancock Pl,,,,,,,50be0c64d12a94cb
-71.1068462,42.3695083,10,Hancock Pl,,,,,,,7716e06d11d0b32a
-71.1216583,42.3810492,26-A,Shepard St,,,,,,,8c4affeed0c3222f
-71.1009736,42.3739942,237,Hampshire St,,,,,,,dfadaeec75e9ab89
-71.1106984,42.3660469,62,Howard St,,,,,,,4f58426ffc37862a
-71.1107083,42.3661467,68,Howard St,,,,,,,fa891a4d89f1d663
-71.110729,42.3662429,74,Howard St,,,,,,,486f00265386c062
-71.1107388,42.3663433,80,Howard St,,,,,,,2f698ada6e9f40aa
-71.1107388,42.3663433,82,Howard St,,,,,,,ae34ecc710127a9f
-71.108119,42.3656756,11,Soden St,,,,,,,a687c1c91a1c27d1
-71.10812,42.3656926,11-1/2,Soden St,,,,,,,337ccb13e3f793b0
-71.1081262,42.3657224,13-1/2,Soden St,,,,,,,34030372b151cac4
-71.1115968,42.3630034,233,River St,,,,,,,d8c9077b9e01d178
-71.1087386,42.3682508,908,Massachusetts Ave,,,,,,,7e20c5631d1dedb0
-71.1121289,42.3628531,251,River St,,,,,,,b05c828f0c3ae306
-71.1122047,42.3628264,253,River St,,,,,,,3d515947f297d231
-71.1122672,42.3628951,255,River St,,,,,,,e21e354f9f396142
-71.1113603,42.3631814,1,Mildred Hamilton Pl,,,,,,,6ffa7ec6980f1530
-71.1110694,42.3633385,2,Mildred Hamilton Pl,,,,,,,a62ad2ccc4d862d9
-71.1114009,42.3632507,3,Mildred Hamilton Pl,,,,,,,32fad94778520441
-71.1110818,42.363359,4,Mildred Hamilton Pl,,,,,,,59f6cc74f9fa3f1e
-71.1114305,42.3632992,5,Mildred Hamilton Pl,,,,,,,48c1af00b19a3b67
-71.1111036,42.3633958,6,Mildred Hamilton Pl,,,,,,,0020c1320c0551b0
-71.1114767,42.3633741,7,Mildred Hamilton Pl,,,,,,,7d3df6fb1566ec05
-71.1115284,42.3634587,9,Mildred Hamilton Pl,,,,,,,1c9c7d23f2914e03
-71.1111339,42.3634735,10,Mildred Hamilton Pl,,,,,,,b7b70b2e1355bafa
-71.1111848,42.3635029,12,Mildred Hamilton Pl,,,,,,,7288379351f9c77d
-71.1112168,42.3635532,14,Mildred Hamilton Pl,,,,,,,d577922a499de5ec
-71.111241,42.3635924,16,Mildred Hamilton Pl,,,,,,,329254c7bcf64a96
-71.1070064,42.3653311,19,Pleasant St,,,,,,,92d776a8d0935f2e
-71.107665,42.3667348,460,Green St,,,,,,,b03edaaee1c76773
-71.1084665,42.3675449,501-A,Green St,,,,,,,b29bc67fdcff5f01
-71.1045762,42.3653892,25,Central Sq,,,,,,,5991ebb72281f30a
-71.1044715,42.3654393,26,Central Sq,,,,,,,e0698ef68bfdf6a3
-71.1054875,42.3654681,362,Green St,,,,,,,c2501fb0320056ec
-71.1044298,42.365628,678,Massachusetts Ave,,,,,,,25aca5fffbf52a85
-71.1050694,42.3647304,5,Magazine St,,,,,,,6d9691be9e87a31a
-71.1017435,42.3694519,328,Broadway,,,,,,,98cff55848ae9e42
-71.1016295,42.3687349,141,Prospect St,,,,,,,2deff72230a72958
-71.1013741,42.3690316,153,Prospect St,,,,,,,96e0843d7dec1136
-71.1016854,42.3686218,137,Prospect St,,,,,,,7aeda7fdc37e0703
-71.101889,42.3684598,259,Harvard St,,,,,,,3a158391a0939498
-71.1021749,42.3685612,261,Harvard St,,,,,,,50ce171c3384431e
-71.1021594,42.3687303,263,Harvard St,,,,,,,70f39824c40aeead
-71.1034241,42.3672675,15,Vail Ct,,,,,,,9fb1d2d550933df7
-71.1053651,42.3667592,2,Inman St,,,,,,,68aa9d3e5d2581b9
-71.1019938,42.3692146,328-R,Broadway,,,,,,,a76767eaa9081e03
-71.1036896,42.3670192,5,Vail Ct,,,,,,,3723f66654ed17f2
-71.1036693,42.3670365,7,Vail Ct,,,,,,,9b81df72535b6f81
-71.1043563,42.365977,689,Massachusetts Ave,,,,,,,70ad0fa0b7da06eb
-71.1016801,42.3708069,5,King Pl,,,,,,,8ee3e5d1eab8365d
-71.1016536,42.3707959,4,King Pl,,,,,,,10aa608a3458688a
-71.1007658,42.3718542,105,Amory St,,,,,,,6b5950dba7a627b0
-71.1002706,42.3722932,133,Amory St,,,,,,,d1817c0e2d9db26c
-71.1082098,42.3685979,82,Hancock St,,,,,,,703641e64e234191
-71.10459,42.3710946,1,Fayette St,,,,,,,6ac553fbc18f1018
-71.1078595,42.3690279,102,Hancock St,,,,,,,7e7bdef81898a467
-71.1075888,42.3689315,104,Hancock St,,,,,,,e1a35d882d8bf584
-71.1070342,42.3697999,134,Hancock St,,,,,,,2ea661a9ae503083
-71.1044176,42.3721557,18,Maple Ave,,,,,,,08731990723b84e3
-71.1048918,42.3683484,24,Bigelow St,,,,,,,231846ecd0be9720
-71.1032565,42.3712489,33-B,Antrim St,,,,,,,f3aec3fcfbc21360
-71.1032455,42.3712621,35-B,Antrim St,,,,,,,2433fb792ac2ae30
-71.1047967,42.3709514,371,Broadway,,,,,,,db096430e55f02ed
-71.1062385,42.3695426,39,Lee St,,,,,,,b8a5c4b1332f9202
-71.1078874,42.3680773,885,Massachusetts Ave,,,,,,,d7515fdfa6f97498
-71.1021905,42.372287,90,Antrim St,,,,,,,86ed7010faa7619a
-71.1030578,42.370802,24-R,Antrim St,,,,,,,f34e3bbf73e7e327
-71.1344952,42.3752529,5,Longfellow Rd,,,,,,,94858d3dc66544e9
-71.100045,42.368457,310,Broadway,,,,,,,f873efeb2fc48304
-71.096778,42.3673497,260,Broadway,,,,,,,647d88ac4992af15
-71.09862,42.3649128,62,Columbia St,,,,,,,13cf972db580c79b
-71.0980245,42.3643758,26,Pine St,,,,,,,c5d1a8c7d94f816c
-71.1018672,42.3651855,84,Norfolk St,,,,,,,3740078c8752f09b
-71.1023276,42.3656227,96,Bishop Allen Dr,,,,,,,41fedf93b9a30e0b
-71.1001454,42.364223,453,Massachusetts Ave,,,,,,,92a3be7cd33bdfbf
-71.0942722,42.367364,90,Bristol St,,,,,,,daa7e622abd48225
-71.1209962,42.3769251,1500,Massachusetts Ave,,,,,,,b0780974c3c9bc73
-71.119528,42.3754236,1496,Massachusetts Ave,,,,,,,5f900cf666a1f730
-71.1241906,42.378756,30,Garden St,,,,,,,fe082c7b80298113
-71.1323804,42.3998955,9,Clarendon Ave,,,,,,,977813567d2e7e08
-71.1284058,42.3910871,114,Pemberton St,,,,,,,7246b52e9b6b6343
-71.123291,42.3907912,12,Walden St,,,,,,,f580fb309779e6f8
-71.1281972,42.3901846,109,Pemberton St,,,,,,,3517260302b75027
-71.1163945,42.3828472,33,Sacramento St,,,,,,,af08a185ca5896d0
-71.0878825,42.3722158,687,Cambridge St,,,,,,,c6518ed53b02f2bb
-71.0885445,42.3724905,7,Warren St,,,,,,,cccaa04432c75f9f
-71.0945858,42.3689754,93,Plymouth St,,,,,,,e40fadc391801ce1
-71.0965191,42.3705564,129,Hampshire St,,,,,,,30f6e4d067c7f3c7
-71.1001141,42.3742199,15,Springfield St,,,,,,,9e9e4943355efd2e
-71.1011572,42.3741468,245,Hampshire St,,,,,,,830d124087c56687
-71.080274,42.3679079,71,Charles St,,,,,,,8cff78adf4adf1d5
-71.0813306,42.3707267,83,Otis St,,,,,,,7bc88ecec773e6f8
-71.0830333,42.3684,258,Hurley St,,,,,,,41c1d4e2863cc735
-71.0866957,42.3687958,259,Charles St,,,,,,,98381afcb93645d1
-71.0793775,42.3702324,82,Third St,,,,,,,fd0a66f394dc1ed8
-71.1070752,42.3669481,15,Sellers St,,,,,,,ea68016fa34b0836
-71.1072619,42.3667788,17,Sellers St,,,,,,,f8507a66866784a2
-71.1050247,42.3659883,730,Massachusetts Ave,,,,,,,9021db5c56af67f4
-71.1043537,42.3655844,674,Massachusetts Ave,,,,,,,e0da009ab934f13f
-71.1056279,42.3661052,4,Pleasant St,,,,,,,c54f10d4f235b046
-71.1057063,42.3658748,375,Green St,,,,,,,5c20ef93bfbd19b6
-71.1061242,42.3653018,27,Western Ave,,,,,,,5bf58d54bde5d0b5
-71.1065958,42.3652489,20,Pleasant St,,,,,,,046f6e97cb5b43ec
-71.1063693,42.3658801,9,Pleasant St,,,,,,,4e88e7b46b840317
-71.1121751,42.3637626,10,Montague St,,,,,,,00d574eb31c8742b
-71.1154918,42.3674691,32,Flagg St,,,,,,,9d3dca8293137036
-71.1104567,42.3677375,495,Franklin St,,,,,,,980a2cd43d11a585
-71.1118341,42.353711,660,Memorial Dr,,,,,,,6aacfbeae34aee5d
-71.1079479,42.3614965,70,Magazine St,,,,,,,4963341d9fa73d8a
-71.1086153,42.3638063,49,Pleasant St,,,,,,,4e39939264a7d931
-71.1041623,42.3565158,95,Waverly St,,,,,,,4f49a4664c1fc0e2
-71.1033363,42.3603039,90,Pacific St,,,,,,,d77d06cca4d81e0c
-71.1064978,42.3571444,223,Sidney St,,,,,,,3e186190b249c350
-71.1094001,42.3563846,321,Brookline St,,,,,,,6481afe7fb58a432
-71.1038319,42.3668908,1,Vail Ct,,,,,,,cbeb2f49cfd6b232
-71.1038096,42.366907,3,Vail Ct,,,,,,,093d261a941fdf3e
-71.1035289,42.3671708,11,Vail Ct,,,,,,,3db3af602ad315d2
-71.1049864,42.3663454,729,Massachusetts Ave,,,,,,,9f832725d742a0ff
-71.1050617,42.3663891,735,Massachusetts Ave,,,,,,,95f04f6752b709bf
-71.102224,42.3694224,332-2,Broadway,,,,,,,3efa31bfe39fed52
-71.1023164,42.3694737,332-3,Broadway,,,,,,,f298820ef193a351
-71.1024084,42.3695041,332-4,Broadway,,,,,,,d2cf684854a28c04
-71.1024586,42.3695222,332-5,Broadway,,,,,,,260190fef1c0fb54
-71.1035426,42.3671569,9,Vail Ct,,,,,,,44857bdefb4e1fc8
-71.1034429,42.3672517,11-A,Vail Ct,,,,,,,3d9855f213342f6f
-71.1014899,42.3710082,22,St Mary Rd,,,,,,,16ba702c1569b3ad
-71.1021983,42.372275,88,Antrim St,,,,,,,88094f49a3fea362
-71.1051059,42.3702492,46,Lee St,,,,,,,360c074d6bf343c9
-71.1014666,42.374001,1407,Cambridge St,,,,,,,5a729a5b3a560fbe
-71.118988,42.3734629,1,Harvard Sq,,,,,,,64a73e3c43f6e976
-71.1101429,42.373366,441,Broadway,,,,,,,1529afa9d5e2d685
-71.1546976,42.3926535,795,Concord Ave,,,,,,,d8ff5d2176844563
-71.1272111,42.3751277,100,Brattle St,,,,,,,beb1a91afb79bb23
-71.1205597,42.372445,83,Winthrop St,,,,,,,b189671487489842
-71.1218177,42.3725653,9,Eliot St,,,,,,,ab7f6d8624b1d57c
-71.1198644,42.3749858,1456,Massachusetts Ave,,,,,,,10c9c9c1393b188a
-71.1296544,42.3779334,137,Brattle St,,,,,,,94224c3b3ff263fd
-71.1336468,42.3751115,283,Mt Auburn St,,,,,,,5f19d5821f6fbd5c
-71.1427396,42.3792007,119,Larch Rd,,,,,,,164ef1c7baa93133
-71.1262119,42.3742334,162,Mt Auburn St,,,,,,,96e461bbff28a86a
-71.1505138,42.379011,614,Huron Ave,,,,,,,a08149dad058cc98
-71.1523573,42.3798375,660,Huron Ave,,,,,,,bf4c1b4790f3da62
-71.1109065,42.3650684,35,Howard St,,,,,,,4dd756af00f39ec7
-71.1109056,42.3650601,33,Howard St,,,,,,,fc4a2f2489715e11
-71.111369,42.3639683,12,Gilmore St,,,,,,,ec335164dd9bbaab
-71.1125872,42.364497,288,Western Ave,,,,,,,09933da484398024
-71.1126001,42.3644963,290,Western Ave,,,,,,,46a7f38b1a97c03b
-71.1126131,42.3644949,292,Western Ave,,,,,,,5481dfb97bca4ca0
-71.1126251,42.3644935,294,Western Ave,,,,,,,3c185738737960b8
-71.1127732,42.3644788,300,Western Ave,,,,,,,628f17e98625d545
-71.112763,42.3644795,298,Western Ave,,,,,,,fe7a4033ea26cd8b
-71.1127531,42.3644802,296,Western Ave,,,,,,,745e25a72b46513d
-71.1127845,42.3644784,302,Western Ave,,,,,,,670758b3a426299b
-71.1129161,42.3644702,304,Western Ave,,,,,,,056226a7203c668b
-71.1129449,42.3644676,310,Western Ave,,,,,,,44a87ce0f9d1787c
-71.1129282,42.3644689,306,Western Ave,,,,,,,8a995ce66c9f72ed
-71.1129364,42.3644683,308,Western Ave,,,,,,,ec1634c83d173f45
-71.1137322,42.364211,214,Putnam Ave,,,,,,,08092a46a3fc5273
-71.1136128,42.3634064,244,Putnam Ave,,,,,,,e812adba447358fb
-71.1135765,42.3632839,248,Putnam Ave,,,,,,,b789d2ff442bc38a
-71.1041174,42.3637921,220,Franklin St,,,,,,,6ffbcea6dadec6be
-71.1041396,42.363805,222,Franklin St,,,,,,,76cae62f28351083
-71.1041459,42.3633973,61,Pearl St,,,,,,,833967032ea4d541
-71.1041357,42.363407,59,Pearl St,,,,,,,a4b1d231e4cf727e
-71.1041235,42.363416,57,Pearl St,,,,,,,add36fb3af5ef81f
-71.1041123,42.3634257,55,Pearl St,,,,,,,fb5c0fcae12fa205
-71.1045626,42.3634051,149,Auburn St,,,,,,,232672067e31442a
-71.1048061,42.3635983,159,Auburn St,,,,,,,f1edd96b93f2f8db
-71.1052223,42.3637972,171,Auburn St,,,,,,,d994be53f2f1a849
-71.1036189,42.363869,45,Pearl St,,,,,,,a1fd3b7c44f4adcc
-71.102621,42.3628518,37,Brookline St,,,,,,,bc0d23c23d901119
-71.1034793,42.3633926,204,Franklin St,,,,,,,1356adff0a897fac
-71.1034847,42.3633963,206,Franklin St,,,,,,,f54a5d4c21028388
-71.1022041,42.3632523,21,Brookline St,,,,,,,1857a20fb500d8c8
-71.1112165,42.3654294,5,Callender St,,,,,,,b831be847528a820
-71.1090273,42.3682274,57,Hancock St,,,,,,,5e77facf6bd86fb7
-71.1090895,42.3681736,55,Hancock St,,,,,,,4b90680ffd5dee71
-71.1091041,42.3681589,53,Hancock St,,,,,,,56bb568775f4e537
-71.1092758,42.3680485,49,Hancock St,,,,,,,53406d451cafa540
-71.1094351,42.3679007,43,Hancock St,,,,,,,13651efa5c15e9b0
-71.1095296,42.3679078,539,Green St,,,,,,,3c21e7c720cd8457
-71.1096983,42.3679822,541,Green St,,,,,,,0bbfc13323a1d626
-71.1098212,42.3680357,543,Green St,,,,,,,416ce3317c897c57
-71.1095706,42.3686194,940,Massachusetts Ave,,,,,,,842b5ab7c12bdab8
-71.1092846,42.3684509,930,Massachusetts Ave,,,,,,,567bf16871423d58
-71.109216,42.3684637,928,Massachusetts Ave,,,,,,,010bfe7956753247
-71.10961,42.3677812,538,Green St,,,,,,,bc1f252ec8d5d729
-71.1098792,42.3678923,548,Green St,,,,,,,d1d030dedf8a9e7b
-71.10989,42.3678977,550,Green St,,,,,,,904771ea7f6d9a4b
-71.1100364,42.3679678,552,Green St,,,,,,,ca616161173db39d
-71.1100496,42.3679714,554,Green St,,,,,,,44c6c414768910f7
-71.1102092,42.3680241,558,Green St,,,,,,,fa90b045e09f60fb
-71.1102439,42.3680385,564,Green St,,,,,,,3b40f0ff1ce8da73
-71.1102331,42.368034,562,Green St,,,,,,,a3c6987fb8e07240
-71.1102223,42.3680295,560,Green St,,,,,,,aef8ecb245255078
-71.1103856,42.3681099,568,Green St,,,,,,,6707d5cff0ff9da7
-71.1098872,42.3675106,27,Hancock St,,,,,,,df4431290a1655a4
-71.1097557,42.3675939,31,Hancock St,,,,,,,b97d33e5307aaf73
-71.1096744,42.3676575,33,Hancock St,,,,,,,0d1d4844146016bf
-71.1101555,42.3672444,470,Franklin St,,,,,,,20409f8085c8eca9
-71.1106117,42.3670017,76,Kinnaird St,,,,,,,ca3b4d41f4eed424
-71.1107394,42.3670564,78,Kinnaird St,,,,,,,5cee0d6414c18677
-71.1107795,42.3670742,80,Kinnaird St,,,,,,,8263252596c30010
-71.1107067,42.3672321,80-1/2,Kinnaird St,,,,,,,600bbeb069082dd6
-71.1109221,42.3671464,82,Kinnaird St,,,,,,,2e4e6a717197527b
-71.1110957,42.3671947,84-1/2,Kinnaird St,,,,,,,7c062284d19f85dd
-71.1111744,42.3672848,86,Kinnaird St,,,,,,,694ed2f01cac505f
-71.1112668,42.3673195,32,Bay St,,,,,,,5021d82386741cb8
-71.110999,42.3676331,514,Franklin St,,,,,,,29a4278d4a2a2d5c
-71.1102344,42.3672565,476,Franklin St,,,,,,,de37a18a89a71c83
-71.110401,42.3673958,484,Franklin St,,,,,,,d1446a32b64bb33e
-71.1136506,42.3676079,77,Putnam Ave,,,,,,,2394469875aca8a1
-71.1136517,42.367598,79,Putnam Ave,,,,,,,3561b6b3b425841c
-71.113645,42.3675082,81,Putnam Ave,,,,,,,5029d448907bca60
-71.1136461,42.3674939,83,Putnam Ave,,,,,,,544df54aceb127a8
-71.1143334,42.3676436,20,Flagg St,,,,,,,95f0409d89b1cae4
-71.1142567,42.3645699,351,Western Ave,,,,,,,7a5039d1407357ba
-71.1144101,42.3645558,357,Western Ave,,,,,,,17de01e56976401f
-71.1143986,42.364554,355,Western Ave,,,,,,,d1da880078679b0d
-71.114562,42.3645318,367,Western Ave,,,,,,,72e1fc23ba378f18
-71.1145805,42.3645345,369,Western Ave,,,,,,,095b387e44cd2d72
-71.1147293,42.3645286,373,Western Ave,,,,,,,004c84e759645801
-71.1140882,42.3645578,343,Western Ave,,,,,,,c332f608f662fe81
-71.1139613,42.3649163,175,Putnam Ave,,,,,,,9230203081aa291e
-71.1139653,42.3649062,177,Putnam Ave,,,,,,,eaf97fbece0f9c92
-71.1139683,42.3648968,179,Putnam Ave,,,,,,,2af54bd327f88d30
-71.1139606,42.3650515,2,Hingham St,,,,,,,fd8df2ccc3615b52
-71.1139752,42.365053,4,Hingham St,,,,,,,0b81fe7c0ac6031d
-71.114129,42.3650686,6,Hingham St,,,,,,,61ce04e8ff582ccb
-71.1141427,42.3650694,8,Hingham St,,,,,,,06c0837b5ebaab02
